customer_id,customer_name,gender,age,city,area,registered_date,customer_segment,preferred_payment_mode
CU000284,Hemangini Gade,Female,58.0,Bilaspur,Sarkanda,2024-07-04,Returning,UPI
CU000285,Gautam Mane,Male,43.0,Rajnandgaon,Station Para,2024-08-19,New,UPI
CU000286,Libni Bawa,Male,46.0,Raipur,Civil Lines,2025-09-13,New,Card
CU000287,Tanish Kant,Female,24.0,Bhilai,Supela,2025-01-17,Premium,Wallet
CU000288,Samuel Luthra,Male,34.0,Durg,Malviya Nagar,2024-05-05,New,UPI
CU000289,Yochana Bahri,Female,40.0,Raipur,VIP Road,2026-02-10,Returning,Wallet
CU000290,Urvi Deo,Male,55.0,Bilaspur,Vyapar Vihar,2025-04-21,Returning,UPI
CU000291,Abhiram Kapur,Male,19.0,Bilaspur,Tarbahar,2024-09-04,Returning,UPI
CU000292,Dalaja Maharaj,Female,51.0,Rajnandgaon,Civil Lines,2024-05-10,New,Cash on Delivery
CU000293,Krisha Palla,Male,45.0,Durg,Ashish Nagar,2025-05-27,Returning,Wallet
CU000294,Zayyan Kamdar,Male,32.0,Raipur,VIP Road,2026-03-14,New,Cash on Delivery
CU000295,Chasmum Verma,Male,36.0,Bhilai,Supela,2024-10-17,Returning,UPI
CU000296,Harsh Amble,Male,61.0,Bilaspur,Sarkanda,2025-12-03,Returning,UPI
CU000297,Barkha Misra,Female,29.0,Raipur,Telibandha,2024-09-13,New,UPI
CU000298,Vasatika Bhatt,Male,48.0,Bhilai,Supela,2025-12-20,New,UPI
CU000299,Aradhana Nair,Female,30.0,Raipur,Avanti Vihar,2025-08-03,New,UPI
CU000300,Advika Misra,Female,18.0,Raipur,Telibandha,2026-02-04,New,Cash on Delivery
CU000301,Mason Varughese,Female,47.0,Bhilai,Vaishali Nagar,2025-05-03,New,UPI
CU000302,Dakshesh Raval,Female,20.0,Raipur,Devendra Nagar,2025-09-08,New,UPI
CU000303,Logan Bal,Female,27.0,Bilaspur,Tarbahar,2024-08-19,New,Card
CU000304,Chakrika Lad,Male,61.0,Raipur,Devendra Nagar,2024-10-29,New,UPI
CU000305,Nidhi Rama,Female,18.0,Bilaspur,Sarkanda,2026-02-04,Premium,UPI
CU000306,Ranveer Oza,Male,64.0,Raipur,Avanti Vihar,2026-03-30,Returning,UPI
CU000307,Vamakshi Parmer,Female,22.0,Korba,TP Nagar,2025-07-20,New,Cash on Delivery
CU000308,Onkar Golla,Female,21.0,Raipur,Civil Lines,2024-12-12,Premium,Card
CU000309,Gunbir Sinha,Female,38.0,Bhilai,Supela,2025-02-05,Returning,Wallet
CU000310,Aarna Goswami,Female,36.0,Raipur,Devendra Nagar,2025-12-26,Returning,Wallet
CU000311,Gaurav Kapadia,Female,54.0,Raipur,Avanti Vihar,2025-10-11,Premium,UPI
CU000312,Udant Mohanty,Female,24.0,Bhilai,Smriti Nagar,2025-09-30,Returning,Card
CU000313,Garima Prabhu,Female,34.0,Durg,Borsi,2025-05-27,Returning,UPI
CU000314,Chaitaly Sheth,Female,46.0,Korba,Transport Nagar,2025-07-08,Returning,Cash on Delivery
CU000315,Upma Bera,Male,36.0,Raipur,Shankar Nagar,2025-10-25,New,UPI
CU000316,Urmi Hayer,Female,33.0,RAIPUR,Shankar Nagar,2025-08-03,New,UPI
CU000317,Lakshmi Wagle,Female,46.0,Bilaspur,Tarbahar,2025-12-23,Returning,Cash on Delivery
CU000318,Odika Bhagat,Female,38.0,Bilaspur,Tarbahar,2024-04-01,New,Card
CU000319,Laksh Iyer,Male,24.0,Raipur,Civil Lines,2024-07-20,Premium,UPI
CU000320,Nimrat Shankar,Male,21.0,Durg,Malviya Nagar,2025-05-23,Returning,Cash on Delivery
CU000321,Diya Gole,Male,,Bhilai,Sector 9,2025-07-16,New,UPI
CU000322,Vinaya Natarajan,Female,20.0,Bilaspur,Vyapar Vihar,2024-06-09,Returning,UPI
CU000323,Dhriti Bhardwaj,Female,39.0,Bhilai,Smriti Nagar,2024-10-14,Returning,Card
CU000324,Siya Mahal,Male,28.0,Bhilai,Vaishali Nagar,2026-03-30,Returning,UPI
CU000325,Om Dutt,Male,41.0,Raipur,Civil Lines,2025-12-12,Returning,UPI
CU000326,Gaurang Dayal,Female,18.0,Durg,Malviya Nagar,2024-09-01,Returning,UPI
CU000327,Pushti Raval,Female,45.0,raipur,Avanti Vihar,2024-05-23,Returning,UPI
CU000328,Vansha Rajagopal,Female,54.0,Durg,Adarsh Nagar,2025-12-10,Premium,Wallet
CU000329,Baljiwan Walla,Male,58.0,Durg,Adarsh Nagar,2025-06-13,Premium,UPI
CU000330,Kashvi Atwal,Male,59.0,Durg,Malviya Nagar,2025-10-29,Returning,UPI
CU000331,Rayaan Badami,Female,27.0,Raipur,Civil Lines,2024-04-06,Premium,UPI
CU000332,Yuvraj Kara,Female,25.0,Raipur,Civil Lines,2025-08-02,Premium,Cash on Delivery
CU000333,Devika Dayal,Female,28.0,Bhilai,Sector 10,2024-10-29,Returning,UPI
CU000334,Leela Thakur,Female,58.0,Bilaspur,Tarbahar,2025-05-25,Premium,Card
CU000335,Oliver Bhattacharyya,Male,64.0,Korba,TP Nagar,2025-10-13,New,UPI
CU000336,Chanchal Mannan,Male,38.0,Bhilai,Sector 9,2025-02-07,New,Wallet
CU000337,Zinal Viswanathan,Female,28.0,Korba,TP Nagar,2025-10-27,New,UPI
CU000338,Radha Desai,Male,60.0,Raipur,Devendra Nagar,2025-10-09,Returning,UPI
CU000339,Vrishti Parmer,Female,42.0,Bhilai,Supela,2024-09-22,Returning,Card
CU000340,Nitesh Raval,Female,58.0,Raipur,VIP Road,2025-01-09,New,UPI
CU000341,Vedant Kapur,Female,43.0,Durg,Adarsh Nagar,2025-12-13,Returning,UPI
CU000342,Siddharth Bains,Female,30.0,Raipur,Shankar Nagar,2025-10-03,New,UPI
CU000343,Jatin Peri,Female,54.0,Raipur,Shankar Nagar,2025-03-31,Returning,UPI
CU000344,Keya Kumer,Male,33.0,Durg,Adarsh Nagar,2024-08-12,Returning,UPI
CU000345,Chanakya Chokshi,Male,26.0,Bilaspur,Sarkanda,2024-04-13,Returning,UPI
CU000346,Chanakya D’Alia,Female,30.0,Raipur,Telibandha,2025-11-18,Returning,UPI
CU000347,Sachi Rai,Male,34.0,Raipur,Devendra Nagar,2025-12-22,Returning,Cash on Delivery
CU000348,Zayyan Som,Male,57.0,Bhilai,Smriti Nagar,2025-10-14,Premium,Wallet
CU000349,Samesh Andra,Female,53.0,Raipur,VIP Road,2025-05-06,Returning,Cash on Delivery
CU000350,Osha Chaudhuri,Female,21.0,Raipur,Devendra Nagar,2025-10-08,New,Wallet
CU000351,Laksh Sahota,Female,41.0,Bilaspur,Sarkanda,2024-08-24,New,Wallet
CU000352,Yasti Dalal,Female,60.0,Raipur,Devendra Nagar,2025-01-23,New,Card
CU000353,Ishaan Cherian,Male,20.0,Bilaspur,Link Road,2024-12-13,Returning,UPI
CU000354,Rushil Iyengar,Female,37.0,Bhilai,Supela,2025-08-25,New,Cash on Delivery
CU000355,Saksham Parmar,Female,26.0,Raipur,Shankar Nagar,2026-01-23,Premium,Cash on Delivery
CU000356,Chakrika Dyal,Male,46.0,Raipur,Civil Lines,2025-04-07,Premium,UPI
CU000357,Watika Johal,Female,33.0,Raipur,Avanti Vihar,2025-02-09,Returning,Wallet
CU000358,Ganga Keer,Male,40.0,Raipur,Devendra Nagar,2024-10-14,New,Card
CU000359,Agastya Chakraborty,Female,29.0,Raipur,Shankar Nagar,2024-09-17,New,Card
CU000360,Wakeeta Dixit,Male,58.0,Korba,Transport Nagar,2025-03-09,New,UPI
CU000361,Yasti Borde,Male,61.0,Durg,Malviya Nagar,2024-07-14,Returning,Card
CU000362,Aahana Kashyap,Male,21.0,Bhilai,Sector 9,2025-01-17,Returning,UPI
CU000363,Chaman Lalla,Female,52.0,Bilaspur,Link Road,2025-12-02,Premium,UPI
CU000364,Chandresh Chaudhry,Male,41.0,Bilaspur,Sarkanda,2024-07-27,Returning,Wallet
CU000365,Balveer Mannan,Male,39.0,Durg,Ashish Nagar,2024-09-14,New,Wallet
CU000366,Dhriti Sandhu,Male,52.0,Raipur,Civil Lines,2024-04-12,New,Wallet
CU000367,Girish Bath,Male,23.0,Raipur,Civil Lines,2024-12-06,Returning,UPI
CU000368,Lakshit Garde,Male,46.0,Raipur,VIP Road,2025-07-22,Returning,UPI
CU000369,Ishita Sarma,Male,24.0,Raipur,Devendra Nagar,2026-03-21,New,Cash on Delivery
CU000370,Girik Pradhan,Male,44.0,Raipur,VIP Road,2025-09-23,New,Card
CU000371,Qadim Comar,Female,48.0,Korba,TP Nagar,2024-11-06,Returning,Cash on Delivery
CU000372,Mugdha Shan,Male,30.0,Korba,TP Nagar,2024-11-12,Premium,Wallet
CU000373,Lekha Sridhar,Male,63.0,Raipur,Civil Lines,2025-01-20,Premium,UPI
CU000374,Ojas Chowdhury,Male,35.0,Bhilai,Sector 10,2026-03-28,Returning,UPI
CU000375,Daniel Dutta,Female,54.0,Bhilai,Vaishali Nagar,2024-12-09,Premium,Card
CU000376,Omaja Subramanian,Female,61.0,Bhilai,Sector 9,2024-09-08,Premium,UPI
CU000377,Pratyush Raghavan,Male,49.0,Bilaspur,Sarkanda,2026-01-13,Returning,UPI
CU000378,Ayush De,Male,31.0,Raipur,Shankar Nagar,2025-06-19,New,Card
CU000379,Vinaya Chowdhury,Male,35.0,Durg,Ashish Nagar,2025-03-04,Returning,UPI
CU000380,Ridhi Batra,Female,34.0,Rajnandgaon,Civil Lines,2025-11-16,Returning,UPI
CU000381,Advika Murthy,Male,37.0,Bilaspur,Link Road,2025-01-20,New,Cash on Delivery
CU000382,Udarsh Nigam,Female,23.0,bilaspur,Tarbahar,2025-09-07,Returning,Card
CU000383,Rachita Kothari,Female,54.0,Bhilai,Vaishali Nagar,2024-11-14,New,UPI
CU000384,Hiral Rajan,Female,54.0,Bhilai,Vaishali Nagar,2025-01-15,Returning,Cash on Delivery
CU000385,Chatura Apte,Male,53.0,Raipur,Shankar Nagar,2025-10-18,New,Card
CU000386,Yashasvi Singh,Female,20.0,Bilaspur,Link Road,2025-12-16,Returning,UPI
CU000387,Noah Borde,Male,39.0,Raipur,Civil Lines,2025-09-29,Returning,UPI
CU000388,Ekani Khosla,Male,40.0,Durg,Borsi,2025-09-25,Premium,UPI
CU000389,Arunima Bedi,Male,62.0,Bhilai,Sector 10,2024-11-26,Premium,Card
CU000390,Kritika Rau,Male,52.0,Bhilai,Vaishali Nagar,2024-10-04,Returning,Cash on Delivery
CU000391,Farhan Sharaf,Female,37.0,Raipur,Shankar Nagar,2025-05-26,Premium,Wallet
CU000392,Sara Chakrabarti,Male,24.0,Rajnandgaon,Civil Lines,2025-09-21,Premium,UPI
CU000393,Sanya Mutti,Female,25.0,Raipur,Devendra Nagar,2025-11-09,New,Wallet
CU000394,Widisha Badami,Female,42.0,Raipur,VIP Road,2024-11-27,Returning,UPI
CU000395,Netra Sachar,Female,40.0,Raipur,VIP Road,2024-09-29,New,Wallet
CU000396,Aadi Chand,Female,38.0,Bilaspur,Vyapar Vihar,2024-10-09,New,UPI
CU000397,Yashoda Jhaveri,Female,45.0,Rajnandgaon,Station Para,2024-12-16,Premium,UPI
CU000398,Harita Patla,Female,46.0,raipur,Avanti Vihar,2025-01-02,New,UPI
CU000399,Udant Sha,Male,53.0,Korba,Transport Nagar,2026-02-08,New,Cash on Delivery
CU000400,Urvashi Patla,Male,38.0,Raipur,Shankar Nagar,2025-01-17,Returning,Cash on Delivery
CU000401,Ishaan Chatterjee,Female,26.0,Bilaspur,Vyapar Vihar,2024-04-26,New,UPI
CU000402,Aarnav Om,Male,58.0,Raipur,Avanti Vihar,2024-04-11,Returning,Card
CU000403,Bishakha Vig,Female,19.0,Bhilai,Sector 9,2024-09-03,Premium,Card
CU000404,Hitesh Bath,Female,31.0,Bilaspur,Tarbahar,2024-10-09,New,UPI
CU000405,Waida Dey,Male,59.0,Bilaspur,Vyapar Vihar,2024-05-20,Premium,Cash on Delivery
CU000406,Hredhaan Kumar,Male,48.0,RAIPUR,Devendra Nagar,2025-08-12,Returning,Card
CU000407,Raghav Dara,Female,25.0,durg,Ashish Nagar,2026-02-13,Returning,UPI
CU000408,Tanveer Shankar,Female,22.0,Rajnandgaon,Station Para,2024-12-29,Returning,Wallet
CU000409,Hamsini Chokshi,Male,34.0,Bhilai,Sector 10,2024-11-05,Returning,Cash on Delivery
CU000410,Chakradhar Dasgupta,Male,59.0,Bilaspur,Link Road,2025-07-06,New,Cash on Delivery
CU000411,Tanvi Thaman,Female,59.0,Durg,Adarsh Nagar,2025-04-17,Returning,Card
CU000412,Wishi Agrawal,Male,57.0,Raipur,Civil Lines,2025-07-22,New,Cash on Delivery
CU000413,Rachita Subramanian,Male,34.0,Durg,Borsi,2025-12-26,Returning,UPI
CU000414,Oscar Dave,Male,45.0,Raipur,Devendra Nagar,2026-03-15,New,Wallet
CU000415,Lila Nagy,Male,36.0,Durg,Malviya Nagar,2024-10-08,Returning,UPI
CU000416,Omya Kothari,Male,34.0,Raipur,VIP Road,2025-02-06,Returning,UPI
CU000417,Mitali Oza,Male,61.0,Raipur,Avanti Vihar,2024-06-03,Premium,UPI
CU000418,Sneha Deol,Female,61.0,Bilaspur,Vyapar Vihar,2025-06-06,Returning,UPI
CU000419,Nitara Vala,Female,23.0,Bhilai,Smriti Nagar,2024-11-09,New,UPI
CU000420,Dipta Kalla,Female,49.0,Durg,Adarsh Nagar,2025-09-06,New,UPI
CU000421,Shaurya Mannan,Female,52.0,Rajnandgaon,Station Para,2025-03-29,New,UPI
CU000422,Kevin Gokhale,Female,52.0,Raipur,Devendra Nagar,2025-08-06,New,Cash on Delivery
CU000423,Jack Pandey,Male,62.0,Raipur,Devendra Nagar,2025-03-17,Returning,UPI
CU000424,Omisha Walla,Female,55.0,BHILAI,Supela,2025-04-22,Returning,UPI
CU000425,Pahal Arya,Female,64.0,Bhilai,Smriti Nagar,2025-07-05,Returning,Cash on Delivery
CU000426,Aryan Raj,Male,37.0,Bhilai,Sector 10,2025-11-01,Returning,UPI
CU000427,Chatresh Bhalla,Male,38.0,Durg,Borsi,2024-07-05,New,UPI
CU000428,Amara Dyal,Female,38.0,Durg,Malviya Nagar,2025-07-22,New,Card
CU000429,Zashil Dhingra,Female,18.0,Raipur,Telibandha,2025-02-22,New,Wallet
CU000430,Chakrika Jani,Male,18.0,Bhilai,Sector 10,2025-08-01,New,UPI
CU000431,Jagrati Sethi,Male,37.0,Bilaspur,Vyapar Vihar,2025-07-20,Returning,Cash on Delivery
CU000432,Udarsh Ramachandran,Male,52.0,Bhilai,Smriti Nagar,2024-10-26,Returning,UPI
CU000433,Yasti Mani,Male,55.0,Raipur,Shankar Nagar,2025-02-21,New,Cash on Delivery
CU000434,Lakshmi Ram,Male,44.0,Bhilai,Vaishali Nagar,2025-10-31,New,UPI
CU000435,Dhriti Bhagat,Female,28.0,Bhilai,Sector 10,2025-06-30,New,UPI
CU000436,Zayan Jain,Female,61.0,Raipur,VIP Road,2025-05-16,Returning,UPI
CU000437,Umang Pillai,Female,52.0,Durg,Malviya Nagar,2025-11-30,New,UPI
CU000438,Rishi Menon,Male,58.0,Raipur,Devendra Nagar,2025-12-07,Returning,UPI
CU000439,Peter Borde,Male,61.0,Bilaspur,Sarkanda,2024-05-15,New,UPI
CU000440,Oscar Varkey,Female,26.0,Bhilai,Vaishali Nagar,2024-07-24,New,UPI
CU000441,Krishna Baria,Female,40.0,Korba,TP Nagar,2025-09-14,Returning,UPI
CU000442,Arya Lalla,Female,59.0,Raipur,Civil Lines,2025-01-09,Premium,UPI
CU000443,Naveen Kumer,Female,59.0,RAIPUR,Civil Lines,2026-03-20,New,UPI
CU000444,Ganga Shukla,Male,41.0,Raipur,Devendra Nagar,2025-08-24,Returning,UPI
CU000445,Balveer Dube,Male,63.0,Bhilai,Smriti Nagar,2024-09-05,Returning,UPI
CU000446,Charan Mitra,Female,37.0,Raipur,Avanti Vihar,2026-01-22,New,UPI
CU000447,Ishita Bora,Male,63.0,Durg,Ashish Nagar,2024-06-21,Returning,UPI
CU000448,Thomas Gour,Male,23.0,Raipur,Avanti Vihar,2025-12-23,Premium,UPI
CU000449,Yashasvi Dutta,Male,41.0,Raipur,VIP Road,2025-10-05,Returning,UPI
CU000450,Netra Chanda,Female,21.0,BHILAI,Supela,2025-06-20,New,Cash on Delivery
CU000451,Timothy Kala,Male,53.0,Durg,Malviya Nagar,2024-05-31,Returning,UPI
CU000452,Garima Patel,Male,21.0,Durg,Ashish Nagar,2025-09-20,New,UPI
CU000453,Tejas Wali,Female,60.0,Durg,Adarsh Nagar,2025-03-29,New,Wallet
CU000454,Aditya Contractor,Female,39.0,Bilaspur,Vyapar Vihar,2025-01-25,Returning,UPI
CU000455,Sanaya Khosla,Female,24.0,Bilaspur,Sarkanda,2025-06-27,Returning,UPI
CU000456,Balveer Nagi,Male,48.0,Bilaspur,Sarkanda,2024-08-04,Returning,UPI
CU000457,Ishaan Raju,Male,50.0,Raipur,Shankar Nagar,2025-07-09,Premium,UPI
CU000458,Barkha Bakshi,Female,64.0,Bilaspur,Tarbahar,2025-03-22,New,UPI
CU000459,Yoshita Trivedi,Male,35.0,Durg,Ashish Nagar,2025-04-14,Returning,UPI
CU000460,Vidhi Bassi,Female,39.0,Raipur,VIP Road,2026-02-26,Returning,UPI
CU000461,Reyansh Nagi,Female,63.0,Bilaspur,Link Road,2024-12-24,Returning,Cash on Delivery
CU000462,Gopal Ganesh,Male,31.0,Bhilai,Supela,2024-12-29,Returning,Wallet
CU000463,Dominic Kade,Female,20.0,Bhilai,Sector 9,2025-12-11,Returning,UPI
CU000464,Panini Chawla,Male,56.0,Raipur,Avanti Vihar,2025-04-21,Returning,UPI
CU000465,Radhika Bora,Male,57.0,Bilaspur,Tarbahar,2026-03-06,New,UPI
CU000466,Arjun Sharaf,Male,29.0,Durg,Ashish Nagar,2026-02-17,New,Card
CU000467,Baljiwan Chahal,Female,51.0,Raipur,Avanti Vihar,2024-08-29,Returning,UPI
CU000468,Chatura Gokhale,Female,21.0,Bhilai,Sector 9,2024-06-13,Returning,Wallet
CU000469,Ekavir Kari,Female,55.0,Raipur,Telibandha,2024-08-17,Returning,Card
CU000470,Nikita Rama,Male,43.0,Raipur,Civil Lines,2024-05-08,Returning,Card
CU000471,Nidhi Sant,Male,33.0,Rajnandgaon,Civil Lines,2025-11-16,Premium,UPI
CU000472,Anay Ramachandran,Male,42.0,Bhilai,Vaishali Nagar,2025-06-27,Returning,UPI
CU000473,Abeer Bhatnagar,Female,51.0,Bhilai,Supela,2024-07-01,New,UPI
CU000474,Elijah Parmar,Female,61.0,Raipur,VIP Road,2024-12-10,New,UPI
CU000475,Bimala Mitra,Female,22.0,Rajnandgaon,Station Para,2024-04-24,Premium,UPI
CU000476,Baghyawati Sarma,Male,22.0,Raipur,Devendra Nagar,2025-07-29,Returning,UPI
CU000477,Megha Balasubramanian,Female,61.0,Bilaspur,Link Road,2025-12-11,New,Card
CU000478,Naksh Walla,Male,51.0,Raipur,Telibandha,2025-01-14,Returning,UPI
CU000479,Laban Raman,Female,54.0,Raipur,Telibandha,2025-09-23,Returning,Wallet
CU000480,Maanas Misra,Male,49.0,Bilaspur,Sarkanda,2025-04-08,New,Cash on Delivery
CU000481,Advay Dhaliwal,Female,61.0,Raipur,Shankar Nagar,2025-08-19,Returning,UPI
CU000482,Benjamin Ahluwalia,Male,25.0,Bilaspur,Tarbahar,2026-03-06,New,UPI
CU000483,Frederick Mody,Female,26.0,Raipur,Devendra Nagar,2025-01-19,Returning,Card
CU000484,Hemangini Kakar,Male,38.0,Durg,Borsi,2025-03-07,New,UPI
CU000485,Yauvani Dhar,Female,42.0,Durg,Borsi,2025-01-01,Returning,UPI
CU000486,Qarin Kant,Female,56.0,Bilaspur,Sarkanda,2025-08-08,New,Card
CU000487,Rishi Contractor,Male,34.0,Raipur,VIP Road,2025-01-27,New,Cash on Delivery
CU000488,Chatura Shenoy,Female,58.0,Bilaspur,Sarkanda,2026-03-28,Returning,UPI
CU000489,Bina Bhavsar,Male,30.0,Rajnandgaon,Station Para,2025-07-09,New,UPI
CU000490,Guneet Hora,Female,19.0,Raipur,Civil Lines,2025-01-16,New,UPI
CU000491,Ganga Parikh,Female,31.0,Raipur,Shankar Nagar,2025-02-19,New,UPI
CU000492,Wahab Chaudhry,Male,28.0,Durg,Adarsh Nagar,2024-04-07,Returning,Cash on Delivery
CU000493,Ekaraj Hari,Male,23.0,Raipur,Civil Lines,2025-04-01,Premium,UPI
CU000494,Vedika Seshadri,Male,32.0,bilaspur,Vyapar Vihar,2025-08-26,New,UPI
CU000495,Damini Dua,Male,50.0,Durg,Malviya Nagar,2024-09-10,Returning,UPI
CU000496,Diya Sangha,Female,27.0,Raipur,VIP Road,2025-07-12,Returning,Cash on Delivery
CU000497,Aayush Munshi,Male,37.0,Bilaspur,Tarbahar,2025-05-08,New,UPI
CU000498,Timothy Sarin,Male,43.0,Bilaspur,Tarbahar,2024-12-15,Premium,UPI
CU000499,Jagvi Desai,Male,48.0,Raipur,VIP Road,2025-11-11,New,Card
CU000500,Varsha Shere,Male,58.0,Korba,Transport Nagar,2025-09-16,Returning,UPI
CU000501,Jagrati Mody,Female,,Raipur,Devendra Nagar,2024-08-14,Returning,UPI
CU000502,Ikbal Gill,Male,22.0,Bhilai,Vaishali Nagar,2025-10-10,New,Card
CU000503,Avni Dey,Female,40.0,Durg,Malviya Nagar,2024-09-14,New,UPI
CU000504,Adya Bose,Male,39.0,Raipur,Telibandha,2024-09-15,Returning,UPI
CU000505,Anirudh Tripathi,Male,27.0,Durg,Borsi,2025-05-02,Returning,UPI
CU000506,Nidhi Kala,Female,,Raipur,Avanti Vihar,2024-08-20,Premium,UPI
CU000507,Abha Zacharia,Male,61.0,Bhilai,Sector 9,2024-05-08,Returning,Card
CU000508,Manthan Pau,Male,19.0,Raipur,Shankar Nagar,2025-08-10,New,UPI
CU000509,Udant Mannan,Male,56.0,Bilaspur,Tarbahar,2025-10-07,Returning,Cash on Delivery
CU000510,Ucchal Thaker,Female,27.0,Durg,Borsi,2025-02-05,New,Wallet
CU000511,Mekhala Patla,Female,39.0,Durg,Adarsh Nagar,2024-11-22,Returning,Cash on Delivery
CU000512,William Gandhi,Female,56.0,Rajnandgaon,Station Para,2024-07-01,Returning,UPI
CU000513,Sanaya Dutta,Female,19.0,Bilaspur,Vyapar Vihar,2025-10-16,Premium,UPI
CU000514,Madhav Sule,Female,43.0,Durg,Ashish Nagar,2024-06-21,New,Cash on Delivery
CU000515,Banjeet Kanda,Male,33.0,Bhilai,Smriti Nagar,2025-05-18,Premium,Cash on Delivery
CU000516,Vincent Bhatnagar,Female,21.0,Korba,Transport Nagar,2024-04-05,New,Card
CU000517,Kala Kaur,Male,38.0,Bilaspur,Link Road,2025-05-26,Returning,Card
CU000518,Samuel Vasa,Male,26.0,Korba,Transport Nagar,2024-05-29,Premium,UPI
CU000519,Lipika Singh,Female,29.0,Raipur,Shankar Nagar,2024-06-27,Premium,UPI
CU000520,Chakradhar Baral,Male,18.0,Bhilai,Supela,2025-08-04,Returning,UPI
CU000521,Harshil Verma,Female,36.0,Bilaspur,Tarbahar,2024-11-20,Returning,UPI
CU000522,Adya Ghosh,Male,22.0,Raipur,Civil Lines,2026-02-13,New,Card
CU000523,Kritika Pau,Male,57.0,Raipur,Civil Lines,2025-06-30,Returning,UPI
CU000524,Zansi Krishnamurthy,Male,45.0,Rajnandgaon,Civil Lines,2025-11-01,New,UPI
CU000525,Udant Varty,Male,57.0,Bhilai,Vaishali Nagar,2024-07-15,Returning,UPI
CU000526,Ira Pai,Female,41.0,Raipur,VIP Road,2025-03-17,Returning,UPI
CU000527,Vasatika Ahuja,Female,27.0,Raipur,VIP Road,2025-02-19,Returning,UPI
CU000528,Ria Gandhi,Female,19.0,Bhilai,Sector 10,2025-08-20,Premium,Wallet
CU000529,Faraj Varkey,Male,46.0,Bilaspur,Tarbahar,2024-04-16,Returning,Cash on Delivery
CU000530,Siddharth Doctor,Female,42.0,Korba,TP Nagar,2025-06-05,Returning,UPI
CU000531,Nakul Pathak,Male,26.0,Rajnandgaon,Station Para,2025-12-14,New,UPI
CU000532,Victor Sachdeva,Male,43.0,Bilaspur,Vyapar Vihar,2024-09-17,Returning,UPI
CU000533,Ishaan Subramaniam,Male,27.0,Bilaspur,Link Road,2024-10-14,Premium,Cash on Delivery
CU000534,Varenya Kade,Female,39.0,Raipur,Civil Lines,2025-01-17,Returning,UPI
CU000535,Nirja Bains,Male,29.0,Durg,Malviya Nagar,2025-10-07,New,UPI
CU000536,Caleb Datta,Male,53.0,Raipur,Civil Lines,2025-03-15,New,Card
CU000537,Krish Vala,Male,48.0,Raipur,Devendra Nagar,2025-11-25,New,UPI
CU000538,Manan Bhalla,Female,43.0,Rajnandgaon,Station Para,2024-10-16,Returning,Cash on Delivery
CU000539,Aarna Gole,Male,43.0,Durg,Malviya Nagar,2026-02-20,Returning,UPI
CU000540,Anirudh Mander,Female,54.0,Raipur,Telibandha,2026-02-15,New,UPI
CU000541,Tarak Sen,Female,33.0,Bilaspur,Link Road,2024-11-11,Returning,UPI
CU000542,Vasatika Garde,Female,54.0,BHILAI,Sector 10,2024-10-20,Premium,UPI
CU000543,Nirja Dhar,Male,63.0,Raipur,Civil Lines,2025-10-11,Returning,Wallet
CU000544,Yasti Lalla,Female,59.0,Raipur,Devendra Nagar,2025-08-20,Returning,Wallet
CU000545,Hema Setty,Female,23.0,Raipur,Shankar Nagar,2025-08-26,Returning,Card
CU000546,Victor Radhakrishnan,Female,52.0,Bilaspur,Vyapar Vihar,2024-11-26,Returning,UPI
CU000547,Kevin Chopra,Male,44.0,Bhilai,Vaishali Nagar,2025-07-19,New,UPI
CU000548,Samaksh Virk,Male,62.0,Bhilai,Sector 10,2025-03-15,New,UPI
CU000549,Mason Char,Male,21.0,Raipur,Telibandha,2026-01-19,Premium,Cash on Delivery
CU000550,Vamakshi Barad,Male,56.0,Rajnandgaon,Station Para,2025-08-28,Returning,Cash on Delivery
CU000551,Girik Subramaniam,Female,33.0,Bilaspur,Vyapar Vihar,2025-07-14,New,Cash on Delivery
CU000552,Aarav Sankar,Male,48.0,Korba,Transport Nagar,2025-10-08,New,UPI
CU000553,Kamala Bassi,Female,47.0,Raipur,Telibandha,2025-03-12,New,Card
CU000554,Veer Subramaniam,Female,20.0,Bilaspur,Sarkanda,2024-09-18,Returning,Wallet
CU000555,Inaya Chaudhari,Male,37.0,Durg,Ashish Nagar,2025-05-06,New,Cash on Delivery
CU000556,Krish Kumar,Male,50.0,Raipur,Civil Lines,2025-05-05,New,Card
CU000557,Viraj Chacko,Male,29.0,Raipur,Telibandha,2025-02-16,New,UPI
CU000558,Nilima Kurian,Female,54.0,Raipur,Telibandha,2025-07-10,Returning,UPI
CU000559,Abdul Amble,Male,27.0,Raipur,Telibandha,2025-03-08,Returning,Wallet
CU000560,Zinal Amble,Male,35.0,Bhilai,Sector 9,2024-04-26,New,Cash on Delivery
CU000561,Samesh Mutti,Female,52.0,Raipur,Avanti Vihar,2026-01-06,Returning,UPI
CU000562,Janaki Chhabra,Male,63.0,Raipur,Telibandha,2025-10-05,Returning,Wallet
CU000563,Pooja Kulkarni,Male,20.0,Bilaspur,Vyapar Vihar,2026-03-23,Returning,UPI
CU000564,Pallavi Pau,Other,48.0,Raipur,Devendra Nagar,2025-06-30,Returning,UPI
CU000565,Mekhala Jani,Female,54.0,Bhilai,Smriti Nagar,2025-12-29,New,Wallet
CU000566,Vasudha Gola,Female,58.0,Bilaspur,Vyapar Vihar,2025-07-11,New,UPI
